time,frame,num_faces,faces
54596.0,1310.0,3,"[{'box': [514, 38, 59, 70], 'confidence': 0.9996128678321838, 'keypoints': {'left_eye': (531, 66), 'right_eye': (559, 64), 'nose': (546, 75), 'mouth_left': (535, 92), 'mouth_right': (558, 91)}}, {'box': [185, 109, 49, 59], 'confidence': 0.991172730922699, 'keypoints': {'left_eye': (208, 128), 'right_eye': (230, 134), 'nose': (221, 141), 'mouth_left': (204, 152), 'mouth_right': (221, 157)}}, {'box': [318, 157, 18, 23], 'confidence': 0.9291813969612122, 'keypoints': {'left_eye': (325, 165), 'right_eye': (333, 165), 'nose': (330, 169), 'mouth_left': (326, 175), 'mouth_right': (333, 175)}}]"
55013.0,1320.0,3,"[{'box': [528, 39, 61, 72], 'confidence': 0.999403715133667, 'keypoints': {'left_eye': (549, 67), 'right_eye': (578, 65), 'nose': (569, 71), 'mouth_left': (556, 93), 'mouth_right': (580, 91)}}, {'box': [159, 126, 45, 57], 'confidence': 0.9972525238990784, 'keypoints': {'left_eye': (180, 145), 'right_eye': (200, 150), 'nose': (192, 158), 'mouth_left': (176, 169), 'mouth_right': (192, 173)}}, {'box': [339, 156, 18, 26], 'confidence': 0.8461600542068481, 'keypoints': {'left_eye': (344, 166), 'right_eye': (353, 166), 'nose': (349, 170), 'mouth_left': (344, 176), 'mouth_right': (352, 176)}}]"
55430.0,1330.0,4,"[{'box': [367, 44, 26, 37], 'confidence': 0.9981679916381836, 'keypoints': {'left_eye': (369, 59), 'right_eye': (380, 59), 'nose': (370, 66), 'mouth_left': (369, 73), 'mouth_right': (378, 74)}}, {'box': [283, 57, 27, 33], 'confidence': 0.9941157102584839, 'keypoints': {'left_eye': (287, 70), 'right_eye': (299, 69), 'nose': (290, 77), 'mouth_left': (288, 84), 'mouth_right': (298, 83)}}, {'box': [607, 85, 20, 28], 'confidence': 0.946386992931366, 'keypoints': {'left_eye': (610, 95), 'right_eye': (618, 95), 'nose': (611, 101), 'mouth_left': (609, 106), 'mouth_right': (617, 107)}}, {'box': [332, 51, 28, 32], 'confidence': 0.9204549193382263, 'keypoints': {'left_eye': (338, 61), 'right_eye': (353, 60), 'nose': (344, 68), 'mouth_left': (339, 76), 'mouth_right': (352, 75)}}]"
55847.0,1340.0,2,"[{'box': [297, 55, 26, 34], 'confidence': 0.996494710445404, 'keypoints': {'left_eye': (301, 68), 'right_eye': (313, 68), 'nose': (304, 75), 'mouth_left': (302, 83), 'mouth_right': (311, 82)}}, {'box': [356, 42, 24, 33], 'confidence': 0.9939952492713928, 'keypoints': {'left_eye': (360, 54), 'right_eye': (371, 55), 'nose': (362, 61), 'mouth_left': (360, 68), 'mouth_right': (369, 69)}}]"
56265.0,1350.0,2,"[{'box': [290, 55, 24, 32], 'confidence': 0.9889867305755615, 'keypoints': {'left_eye': (294, 67), 'right_eye': (304, 67), 'nose': (296, 74), 'mouth_left': (294, 81), 'mouth_right': (303, 81)}}, {'box': [343, 45, 24, 35], 'confidence': 0.9093193411827087, 'keypoints': {'left_eye': (347, 59), 'right_eye': (357, 58), 'nose': (349, 65), 'mouth_left': (347, 72), 'mouth_right': (356, 72)}}]"
56682.0,1360.0,2,"[{'box': [354, 39, 89, 102], 'confidence': 0.9986308217048645, 'keypoints': {'left_eye': (376, 81), 'right_eye': (416, 73), 'nose': (395, 93), 'mouth_left': (385, 119), 'mouth_right': (419, 113)}}, {'box': [132, 146, 48, 56], 'confidence': 0.9971978664398193, 'keypoints': {'left_eye': (150, 164), 'right_eye': (172, 167), 'nose': (161, 176), 'mouth_left': (147, 185), 'mouth_right': (169, 188)}}]"
57099.0,1370.0,2,"[{'box': [371, 36, 86, 99], 'confidence': 0.9985528588294983, 'keypoints': {'left_eye': (390, 75), 'right_eye': (429, 68), 'nose': (406, 86), 'mouth_left': (396, 112), 'mouth_right': (431, 106)}}, {'box': [141, 149, 48, 58], 'confidence': 0.9956178665161133, 'keypoints': {'left_eye': (161, 168), 'right_eye': (183, 172), 'nose': (173, 180), 'mouth_left': (158, 190), 'mouth_right': (178, 194)}}]"
57516.0,1380.0,2,"[{'box': [147, 150, 48, 59], 'confidence': 0.9995051622390747, 'keypoints': {'left_eye': (169, 169), 'right_eye': (190, 174), 'nose': (182, 181), 'mouth_left': (166, 193), 'mouth_right': (182, 198)}}, {'box': [400, 55, 90, 105], 'confidence': 0.9970749616622925, 'keypoints': {'left_eye': (420, 98), 'right_eye': (460, 89), 'nose': (437, 111), 'mouth_left': (428, 136), 'mouth_right': (464, 128)}}]"
57933.0,1390.0,2,"[{'box': [385, 54, 86, 103], 'confidence': 0.9988889098167419, 'keypoints': {'left_eye': (406, 95), 'right_eye': (446, 89), 'nose': (425, 110), 'mouth_left': (414, 133), 'mouth_right': (449, 127)}}, {'box': [142, 156, 44, 54], 'confidence': 0.987321138381958, 'keypoints': {'left_eye': (160, 172), 'right_eye': (181, 177), 'nose': (171, 186), 'mouth_left': (156, 196), 'mouth_right': (174, 200)}}]"
58350.0,1400.0,2,"[{'box': [150, 159, 44, 53], 'confidence': 0.9995577931404114, 'keypoints': {'left_eye': (168, 175), 'right_eye': (188, 181), 'nose': (179, 188), 'mouth_left': (164, 196), 'mouth_right': (183, 202)}}, {'box': [361, 46, 86, 102], 'confidence': 0.9978227615356445, 'keypoints': {'left_eye': (382, 87), 'right_eye': (422, 82), 'nose': (399, 100), 'mouth_left': (386, 124), 'mouth_right': (423, 121)}}]"
58767.0,1410.0,3,"[{'box': [157, 161, 46, 54], 'confidence': 0.9987481832504272, 'keypoints': {'left_eye': (176, 179), 'right_eye': (197, 184), 'nose': (187, 192), 'mouth_left': (172, 200), 'mouth_right': (191, 205)}}, {'box': [240, 123, 35, 47], 'confidence': 0.9984056353569031, 'keypoints': {'left_eye': (257, 140), 'right_eye': (272, 140), 'nose': (270, 150), 'mouth_left': (258, 159), 'mouth_right': (271, 158)}}, {'box': [368, 51, 85, 103], 'confidence': 0.9962624907493591, 'keypoints': {'left_eye': (390, 93), 'right_eye': (430, 88), 'nose': (410, 107), 'mouth_left': (396, 130), 'mouth_right': (432, 127)}}]"
59184.0,1420.0,3,"[{'box': [162, 165, 44, 52], 'confidence': 0.99962317943573, 'keypoints': {'left_eye': (180, 181), 'right_eye': (200, 187), 'nose': (190, 193), 'mouth_left': (176, 202), 'mouth_right': (194, 207)}}, {'box': [378, 54, 84, 103], 'confidence': 0.9989737272262573, 'keypoints': {'left_eye': (401, 94), 'right_eye': (440, 90), 'nose': (421, 108), 'mouth_left': (408, 134), 'mouth_right': (441, 130)}}, {'box': [301, 118, 35, 51], 'confidence': 0.9927088022232056, 'keypoints': {'left_eye': (317, 136), 'right_eye': (333, 136), 'nose': (332, 145), 'mouth_left': (320, 156), 'mouth_right': (333, 156)}}]"
59601.0,1430.0,0,"[]"
60018.0,1440.0,0,"[]"
60435.0,1450.0,1,"[{'box': [382, 57, 48, 55], 'confidence': 0.9511345028877258, 'keypoints': {'left_eye': (391, 76), 'right_eye': (412, 73), 'nose': (399, 87), 'mouth_left': (393, 99), 'mouth_right': (411, 96)}}]"
60852.0,1460.0,1,"[{'box': [362, 60, 45, 57], 'confidence': 0.9935770630836487, 'keypoints': {'left_eye': (367, 79), 'right_eye': (385, 76), 'nose': (370, 91), 'mouth_left': (371, 104), 'mouth_right': (386, 101)}}]"
61270.0,1470.0,1,"[{'box': [372, 57, 53, 63], 'confidence': 0.9938355088233948, 'keypoints': {'left_eye': (380, 81), 'right_eye': (399, 75), 'nose': (385, 93), 'mouth_left': (387, 107), 'mouth_right': (403, 103)}}]"
61687.0,1480.0,1,"[{'box': [400, 57, 55, 66], 'confidence': 0.9392455816268921, 'keypoints': {'left_eye': (409, 80), 'right_eye': (428, 76), 'nose': (411, 92), 'mouth_left': (412, 107), 'mouth_right': (428, 104)}}]"
62104.0,1490.0,0,"[]"
62521.0,1500.0,1,"[{'box': [281, 116, 49, 61], 'confidence': 0.9538634419441223, 'keypoints': {'left_eye': (297, 137), 'right_eye': (321, 139), 'nose': (309, 150), 'mouth_left': (296, 161), 'mouth_right': (316, 164)}}]"
62938.0,1510.0,0,"[]"
63355.0,1520.0,2,"[{'box': [205, 52, 58, 73], 'confidence': 0.9606457948684692, 'keypoints': {'left_eye': (242, 75), 'right_eye': (262, 79), 'nose': (261, 93), 'mouth_left': (239, 107), 'mouth_right': (255, 110)}}, {'box': [524, 115, 40, 50], 'confidence': 0.9601472616195679, 'keypoints': {'left_eye': (538, 134), 'right_eye': (557, 132), 'nose': (551, 144), 'mouth_left': (542, 154), 'mouth_right': (557, 153)}}]"
63772.0,1530.0,1,"[{'box': [206, 54, 57, 73], 'confidence': 0.945432722568512, 'keypoints': {'left_eye': (242, 77), 'right_eye': (261, 79), 'nose': (262, 94), 'mouth_left': (241, 108), 'mouth_right': (256, 110)}}]"
64189.0,1540.0,2,"[{'box': [569, 108, 46, 54], 'confidence': 0.9651636481285095, 'keypoints': {'left_eye': (585, 127), 'right_eye': (607, 127), 'nose': (599, 138), 'mouth_left': (589, 149), 'mouth_right': (607, 149)}}, {'box': [214, 59, 52, 65], 'confidence': 0.868072509765625, 'keypoints': {'left_eye': (245, 77), 'right_eye': (266, 80), 'nose': (265, 92), 'mouth_left': (246, 107), 'mouth_right': (262, 109)}}]"
64606.0,1550.0,0,"[]"
65023.0,1560.0,1,"[{'box': [192, 55, 53, 65], 'confidence': 0.9370255470275879, 'keypoints': {'left_eye': (220, 75), 'right_eye': (242, 78), 'nose': (239, 89), 'mouth_left': (221, 103), 'mouth_right': (238, 105)}}]"
65440.0,1570.0,1,"[{'box': [165, 58, 54, 62], 'confidence': 0.9722378253936768, 'keypoints': {'left_eye': (189, 78), 'right_eye': (214, 78), 'nose': (207, 92), 'mouth_left': (193, 105), 'mouth_right': (212, 106)}}]"
65857.0,1580.0,0,"[]"
66275.0,1590.0,1,"[{'box': [268, 73, 31, 41], 'confidence': 0.9863436222076416, 'keypoints': {'left_eye': (279, 87), 'right_eye': (294, 87), 'nose': (289, 96), 'mouth_left': (282, 105), 'mouth_right': (293, 105)}}]"
66692.0,1600.0,3,"[{'box': [344, 198, 16, 18], 'confidence': 0.9959765076637268, 'keypoints': {'left_eye': (348, 204), 'right_eye': (357, 205), 'nose': (352, 209), 'mouth_left': (348, 213), 'mouth_right': (355, 213)}}, {'box': [277, 73, 32, 40], 'confidence': 0.9487087726593018, 'keypoints': {'left_eye': (289, 87), 'right_eye': (304, 87), 'nose': (299, 94), 'mouth_left': (291, 103), 'mouth_right': (303, 103)}}, {'box': [432, 201, 15, 17], 'confidence': 0.947736918926239, 'keypoints': {'left_eye': (436, 207), 'right_eye': (443, 206), 'nose': (440, 211), 'mouth_left': (438, 215), 'mouth_right': (444, 214)}}]"
67109.0,1610.0,1,"[{'box': [293, 90, 33, 44], 'confidence': 0.9786171317100525, 'keypoints': {'left_eye': (305, 104), 'right_eye': (321, 105), 'nose': (316, 112), 'mouth_left': (308, 123), 'mouth_right': (319, 124)}}]"
67526.0,1620.0,3,"[{'box': [383, 51, 43, 56], 'confidence': 0.9995560050010681, 'keypoints': {'left_eye': (391, 70), 'right_eye': (410, 71), 'nose': (394, 82), 'mouth_left': (390, 94), 'mouth_right': (406, 95)}}, {'box': [471, 80, 16, 21], 'confidence': 0.9893222451210022, 'keypoints': {'left_eye': (476, 87), 'right_eye': (484, 87), 'nose': (479, 92), 'mouth_left': (476, 96), 'mouth_right': (483, 96)}}, {'box': [362, 105, 19, 22], 'confidence': 0.9812333583831787, 'keypoints': {'left_eye': (368, 112), 'right_eye': (377, 112), 'nose': (372, 116), 'mouth_left': (369, 122), 'mouth_right': (376, 122)}}]"
67943.0,1630.0,3,"[{'box': [387, 55, 43, 59], 'confidence': 0.9951092600822449, 'keypoints': {'left_eye': (394, 76), 'right_eye': (415, 77), 'nose': (399, 88), 'mouth_left': (395, 100), 'mouth_right': (411, 101)}}, {'box': [363, 108, 18, 22], 'confidence': 0.9916101098060608, 'keypoints': {'left_eye': (368, 115), 'right_eye': (377, 115), 'nose': (373, 119), 'mouth_left': (369, 125), 'mouth_right': (377, 125)}}, {'box': [470, 83, 16, 21], 'confidence': 0.9682162404060364, 'keypoints': {'left_eye': (474, 90), 'right_eye': (483, 91), 'nose': (478, 95), 'mouth_left': (475, 99), 'mouth_right': (481, 100)}}]"
68360.0,1640.0,3,"[{'box': [390, 57, 44, 59], 'confidence': 0.9991219639778137, 'keypoints': {'left_eye': (397, 77), 'right_eye': (418, 79), 'nose': (402, 91), 'mouth_left': (398, 102), 'mouth_right': (414, 103)}}, {'box': [468, 86, 16, 20], 'confidence': 0.9876260161399841, 'keypoints': {'left_eye': (473, 92), 'right_eye': (482, 93), 'nose': (477, 97), 'mouth_left': (473, 102), 'mouth_right': (481, 102)}}, {'box': [361, 111, 19, 23], 'confidence': 0.9848023056983948, 'keypoints': {'left_eye': (366, 119), 'right_eye': (375, 118), 'nose': (371, 122), 'mouth_left': (367, 128), 'mouth_right': (375, 128)}}]"
68777.0,1650.0,0,"[]"
69194.0,1660.0,0,"[]"
69611.0,1670.0,1,"[{'box': [344, 119, 18, 22], 'confidence': 0.9459500312805176, 'keypoints': {'left_eye': (349, 126), 'right_eye': (358, 126), 'nose': (353, 131), 'mouth_left': (350, 136), 'mouth_right': (358, 136)}}]"
70028.0,1680.0,2,"[{'box': [449, 99, 14, 18], 'confidence': 0.9790327548980713, 'keypoints': {'left_eye': (454, 106), 'right_eye': (462, 106), 'nose': (459, 111), 'mouth_left': (455, 115), 'mouth_right': (460, 115)}}, {'box': [345, 122, 18, 21], 'confidence': 0.7572760581970215, 'keypoints': {'left_eye': (351, 129), 'right_eye': (360, 129), 'nose': (356, 133), 'mouth_left': (351, 138), 'mouth_right': (359, 138)}}]"
70445.0,1690.0,0,"[]"
70862.0,1700.0,0,"[]"
71280.0,1710.0,1,"[{'box': [351, 83, 83, 97], 'confidence': 0.9997739195823669, 'keypoints': {'left_eye': (376, 115), 'right_eye': (414, 114), 'nose': (396, 133), 'mouth_left': (380, 155), 'mouth_right': (411, 155)}}]"
71697.0,1720.0,0,"[]"
72114.0,1730.0,0,"[]"
72531.0,1740.0,0,"[]"
72948.0,1750.0,1,"[{'box': [338, 70, 94, 114], 'confidence': 0.9950816631317139, 'keypoints': {'left_eye': (367, 113), 'right_eye': (412, 110), 'nose': (392, 133), 'mouth_left': (376, 161), 'mouth_right': (410, 159)}}]"
73365.0,1760.0,1,"[{'box': [281, 67, 115, 135], 'confidence': 0.9733913540840149, 'keypoints': {'left_eye': (320, 118), 'right_eye': (376, 113), 'nose': (351, 142), 'mouth_left': (326, 174), 'mouth_right': (370, 170)}}]"
73782.0,1770.0,0,"[]"
74199.0,1780.0,0,"[]"
74616.0,1790.0,0,"[]"
75033.0,1800.0,0,"[]"
75450.0,1810.0,0,"[]"
75867.0,1820.0,1,"[{'box': [334, 90, 54, 66], 'confidence': 0.9853736162185669, 'keypoints': {'left_eye': (351, 112), 'right_eye': (376, 113), 'nose': (363, 128), 'mouth_left': (352, 140), 'mouth_right': (374, 141)}}]"
76285.0,1830.0,0,"[]"
76702.0,1840.0,1,"[{'box': [336, 96, 56, 67], 'confidence': 0.991424560546875, 'keypoints': {'left_eye': (352, 119), 'right_eye': (379, 119), 'nose': (366, 136), 'mouth_left': (352, 147), 'mouth_right': (378, 147)}}]"
77119.0,1850.0,0,"[]"
77536.0,1860.0,1,"[{'box': [332, 93, 54, 67], 'confidence': 0.989036500453949, 'keypoints': {'left_eye': (351, 116), 'right_eye': (377, 115), 'nose': (367, 131), 'mouth_left': (352, 145), 'mouth_right': (376, 144)}}]"
77953.0,1870.0,1,"[{'box': [334, 90, 58, 69], 'confidence': 0.9904248118400574, 'keypoints': {'left_eye': (353, 115), 'right_eye': (379, 110), 'nose': (370, 128), 'mouth_left': (357, 142), 'mouth_right': (383, 137)}}]"
78370.0,1880.0,2,"[{'box': [148, 91, 68, 84], 'confidence': 0.9997724890708923, 'keypoints': {'left_eye': (164, 120), 'right_eye': (196, 120), 'nose': (178, 140), 'mouth_left': (166, 155), 'mouth_right': (195, 155)}}, {'box': [391, 67, 80, 97], 'confidence': 0.9981909394264221, 'keypoints': {'left_eye': (408, 101), 'right_eye': (443, 93), 'nose': (423, 117), 'mouth_left': (418, 144), 'mouth_right': (444, 139)}}]"
78787.0,1890.0,3,"[{'box': [139, 110, 66, 79], 'confidence': 0.9994637370109558, 'keypoints': {'left_eye': (155, 137), 'right_eye': (185, 136), 'nose': (168, 155), 'mouth_left': (157, 168), 'mouth_right': (186, 168)}}, {'box': [384, 82, 73, 89], 'confidence': 0.9960768818855286, 'keypoints': {'left_eye': (399, 115), 'right_eye': (432, 107), 'nose': (416, 126), 'mouth_left': (410, 152), 'mouth_right': (436, 146)}}, {'box': [576, 29, 21, 26], 'confidence': 0.7631776332855225, 'keypoints': {'left_eye': (585, 38), 'right_eye': (594, 37), 'nose': (592, 44), 'mouth_left': (586, 51), 'mouth_right': (593, 50)}}]"
79204.0,1900.0,1,"[{'box': [281, 62, 122, 147], 'confidence': 0.9972261786460876, 'keypoints': {'left_eye': (322, 116), 'right_eye': (378, 115), 'nose': (353, 152), 'mouth_left': (321, 173), 'mouth_right': (375, 172)}}]"
79621.0,1910.0,1,"[{'box': [280, 52, 124, 156], 'confidence': 0.9911001324653625, 'keypoints': {'left_eye': (317, 106), 'right_eye': (374, 103), 'nose': (347, 140), 'mouth_left': (319, 168), 'mouth_right': (374, 166)}}]"
80038.0,1920.0,1,"[{'box': [282, 30, 126, 168], 'confidence': 0.9891408681869507, 'keypoints': {'left_eye': (320, 85), 'right_eye': (379, 84), 'nose': (350, 119), 'mouth_left': (324, 153), 'mouth_right': (375, 152)}}]"
80455.0,1930.0,1,"[{'box': [267, 11, 125, 160], 'confidence': 0.9935116171836853, 'keypoints': {'left_eye': (304, 65), 'right_eye': (363, 65), 'nose': (333, 95), 'mouth_left': (307, 129), 'mouth_right': (360, 129)}}]"
80872.0,1940.0,1,"[{'box': [260, 25, 126, 160], 'confidence': 0.9973708391189575, 'keypoints': {'left_eye': (299, 82), 'right_eye': (356, 80), 'nose': (329, 115), 'mouth_left': (301, 141), 'mouth_right': (356, 140)}}]"
81290.0,1950.0,0,"[]"
81707.0,1960.0,0,"[]"
82124.0,1970.0,0,"[]"
82541.0,1980.0,0,"[]"
82958.0,1990.0,0,"[]"
83375.0,2000.0,1,"[{'box': [350, 65, 61, 73], 'confidence': 0.9896625280380249, 'keypoints': {'left_eye': (368, 92), 'right_eye': (394, 87), 'nose': (385, 102), 'mouth_left': (376, 121), 'mouth_right': (397, 118)}}]"
83792.0,2010.0,2,"[{'box': [180, 92, 36, 46], 'confidence': 0.997154951095581, 'keypoints': {'left_eye': (191, 108), 'right_eye': (209, 108), 'nose': (201, 114), 'mouth_left': (194, 126), 'mouth_right': (208, 126)}}, {'box': [336, 80, 44, 57], 'confidence': 0.9957590699195862, 'keypoints': {'left_eye': (354, 100), 'right_eye': (373, 101), 'nose': (367, 110), 'mouth_left': (356, 124), 'mouth_right': (371, 124)}}]"
84209.0,2020.0,2,"[{'box': [175, 93, 35, 43], 'confidence': 0.9913899302482605, 'keypoints': {'left_eye': (187, 108), 'right_eye': (203, 108), 'nose': (196, 113), 'mouth_left': (188, 125), 'mouth_right': (202, 126)}}, {'box': [346, 35, 38, 51], 'confidence': 0.9692124128341675, 'keypoints': {'left_eye': (358, 53), 'right_eye': (377, 53), 'nose': (369, 61), 'mouth_left': (361, 73), 'mouth_right': (376, 73)}}]"
84626.0,2030.0,0,"[]"
85043.0,2040.0,1,"[{'box': [125, 80, 37, 47], 'confidence': 0.986799418926239, 'keypoints': {'left_eye': (141, 97), 'right_eye': (158, 98), 'nose': (154, 104), 'mouth_left': (143, 116), 'mouth_right': (157, 117)}}]"
85460.0,2050.0,0,"[]"
85877.0,2060.0,0,"[]"
86295.0,2070.0,0,"[]"
86712.0,2080.0,1,"[{'box': [295, 61, 84, 102], 'confidence': 0.9969160556793213, 'keypoints': {'left_eye': (321, 98), 'right_eye': (359, 94), 'nose': (346, 113), 'mouth_left': (330, 140), 'mouth_right': (363, 136)}}]"
87129.0,2090.0,0,"[]"
87546.0,2100.0,0,"[]"
87963.0,2110.0,0,"[]"
88380.0,2120.0,2,"[{'box': [151, 105, 67, 84], 'confidence': 0.9995287656784058, 'keypoints': {'left_eye': (178, 134), 'right_eye': (210, 140), 'nose': (196, 156), 'mouth_left': (176, 170), 'mouth_right': (201, 174)}}, {'box': [437, 94, 57, 76], 'confidence': 0.9410167336463928, 'keypoints': {'left_eye': (450, 120), 'right_eye': (471, 126), 'nose': (451, 134), 'mouth_left': (444, 149), 'mouth_right': (461, 156)}}]"
88797.0,2130.0,1,"[{'box': [229, 32, 157, 199], 'confidence': 0.9957122802734375, 'keypoints': {'left_eye': (264, 101), 'right_eye': (335, 104), 'nose': (283, 121), 'mouth_left': (258, 178), 'mouth_right': (318, 182)}}]"
89214.0,2140.0,0,"[]"
89631.0,2150.0,0,"[]"
90048.0,2160.0,1,"[{'box': [274, 46, 112, 147], 'confidence': 0.9996404647827148, 'keypoints': {'left_eye': (325, 100), 'right_eye': (375, 106), 'nose': (360, 123), 'mouth_left': (331, 158), 'mouth_right': (369, 163)}}]"
90465.0,2170.0,1,"[{'box': [277, 31, 113, 152], 'confidence': 0.9987303614616394, 'keypoints': {'left_eye': (329, 84), 'right_eye': (379, 92), 'nose': (365, 103), 'mouth_left': (332, 145), 'mouth_right': (371, 150)}}]"
90882.0,2180.0,1,"[{'box': [272, 44, 115, 144], 'confidence': 0.9999510049819946, 'keypoints': {'left_eye': (318, 95), 'right_eye': (370, 101), 'nose': (350, 117), 'mouth_left': (320, 150), 'mouth_right': (364, 156)}}]"
91300.0,2190.0,7,"[{'box': [158, 103, 26, 31], 'confidence': 0.9994986057281494, 'keypoints': {'left_eye': (169, 114), 'right_eye': (180, 114), 'nose': (177, 121), 'mouth_left': (169, 127), 'mouth_right': (179, 127)}}, {'box': [329, 98, 25, 32], 'confidence': 0.997111439704895, 'keypoints': {'left_eye': (337, 109), 'right_eye': (350, 109), 'nose': (344, 115), 'mouth_left': (339, 123), 'mouth_right': (348, 123)}}, {'box': [442, 97, 22, 29], 'confidence': 0.9928953051567078, 'keypoints': {'left_eye': (451, 107), 'right_eye': (461, 107), 'nose': (457, 114), 'mouth_left': (451, 119), 'mouth_right': (460, 120)}}, {'box': [414, 116, 25, 31], 'confidence': 0.9349049925804138, 'keypoints': {'left_eye': (421, 127), 'right_eye': (433, 127), 'nose': (427, 135), 'mouth_left': (422, 141), 'mouth_right': (432, 141)}}, {'box': [100, 94, 23, 27], 'confidence': 0.8919497132301331, 'keypoints': {'left_eye': (107, 103), 'right_eye': (118, 101), 'nose': (114, 108), 'mouth_left': (110, 116), 'mouth_right': (119, 114)}}, {'box': [253, 47, 18, 23], 'confidence': 0.8404709696769714, 'keypoints': {'left_eye': (258, 55), 'right_eye': (267, 55), 'nose': (262, 60), 'mouth_left': (259, 65), 'mouth_right': (267, 65)}}, {'box': [353, 100, 23, 29], 'confidence': 0.7375958561897278, 'keypoints': {'left_eye': (361, 109), 'right_eye': (373, 110), 'nose': (368, 116), 'mouth_left': (362, 123), 'mouth_right': (371, 123)}}]"
91717.0,2200.0,7,"[{'box': [311, 96, 25, 28], 'confidence': 0.9960601925849915, 'keypoints': {'left_eye': (320, 106), 'right_eye': (332, 105), 'nose': (327, 110), 'mouth_left': (322, 118), 'mouth_right': (331, 117)}}, {'box': [164, 100, 26, 35], 'confidence': 0.9913516044616699, 'keypoints': {'left_eye': (174, 113), 'right_eye': (186, 114), 'nose': (182, 121), 'mouth_left': (173, 128), 'mouth_right': (183, 129)}}, {'box': [435, 97, 21, 27], 'confidence': 0.9781206250190735, 'keypoints': {'left_eye': (443, 107), 'right_eye': (453, 106), 'nose': (449, 113), 'mouth_left': (444, 119), 'mouth_right': (453, 118)}}, {'box': [101, 70, 23, 29], 'confidence': 0.9719627499580383, 'keypoints': {'left_eye': (109, 81), 'right_eye': (121, 80), 'nose': (116, 86), 'mouth_left': (112, 92), 'mouth_right': (121, 91)}}, {'box': [396, 114, 25, 32], 'confidence': 0.9690398573875427, 'keypoints': {'left_eye': (402, 126), 'right_eye': (415, 125), 'nose': (408, 133), 'mouth_left': (403, 140), 'mouth_right': (414, 139)}}, {'box': [350, 100, 24, 30], 'confidence': 0.8828982710838318, 'keypoints': {'left_eye': (358, 110), 'right_eye': (370, 110), 'nose': (365, 116), 'mouth_left': (359, 124), 'mouth_right': (368, 124)}}, {'box': [82, 92, 27, 32], 'confidence': 0.7848620414733887, 'keypoints': {'left_eye': (89, 103), 'right_eye': (103, 101), 'nose': (97, 109), 'mouth_left': (92, 117), 'mouth_right': (103, 116)}}]"
92134.0,2210.0,6,"[{'box': [296, 95, 24, 30], 'confidence': 0.9990092515945435, 'keypoints': {'left_eye': (303, 107), 'right_eye': (315, 105), 'nose': (310, 110), 'mouth_left': (306, 119), 'mouth_right': (316, 117)}}, {'box': [427, 96, 20, 27], 'confidence': 0.9956958293914795, 'keypoints': {'left_eye': (432, 106), 'right_eye': (442, 106), 'nose': (437, 112), 'mouth_left': (433, 117), 'mouth_right': (442, 117)}}, {'box': [174, 101, 26, 33], 'confidence': 0.9912749528884888, 'keypoints': {'left_eye': (186, 114), 'right_eye': (197, 115), 'nose': (194, 122), 'mouth_left': (185, 127), 'mouth_right': (193, 128)}}, {'box': [106, 68, 23, 26], 'confidence': 0.9772682785987854, 'keypoints': {'left_eye': (114, 79), 'right_eye': (125, 78), 'nose': (120, 84), 'mouth_left': (116, 89), 'mouth_right': (125, 89)}}, {'box': [377, 112, 24, 33], 'confidence': 0.9338111877441406, 'keypoints': {'left_eye': (382, 124), 'right_eye': (395, 122), 'nose': (388, 130), 'mouth_left': (385, 138), 'mouth_right': (395, 136)}}, {'box': [51, 135, 27, 32], 'confidence': 0.8761793971061707, 'keypoints': {'left_eye': (58, 146), 'right_eye': (71, 143), 'nose': (66, 152), 'mouth_left': (62, 159), 'mouth_right': (73, 156)}}]"
92551.0,2220.0,6,"[{'box': [283, 99, 25, 29], 'confidence': 0.9961875081062317, 'keypoints': {'left_eye': (292, 110), 'right_eye': (304, 109), 'nose': (300, 115), 'mouth_left': (295, 123), 'mouth_right': (305, 121)}}, {'box': [197, 104, 25, 32], 'confidence': 0.9875636696815491, 'keypoints': {'left_eye': (210, 116), 'right_eye': (220, 117), 'nose': (217, 124), 'mouth_left': (208, 129), 'mouth_right': (216, 131)}}, {'box': [422, 100, 21, 28], 'confidence': 0.9669815897941589, 'keypoints': {'left_eye': (428, 110), 'right_eye': (438, 109), 'nose': (433, 116), 'mouth_left': (429, 121), 'mouth_right': (438, 121)}}, {'box': [244, 49, 18, 24], 'confidence': 0.8512014150619507, 'keypoints': {'left_eye': (249, 57), 'right_eye': (259, 57), 'nose': (255, 62), 'mouth_left': (251, 68), 'mouth_right': (259, 67)}}, {'box': [370, 112, 25, 31], 'confidence': 0.8095479607582092, 'keypoints': {'left_eye': (375, 123), 'right_eye': (388, 121), 'nose': (381, 128), 'mouth_left': (378, 136), 'mouth_right': (389, 134)}}, {'box': [67, 137, 28, 34], 'confidence': 0.8067018985748291, 'keypoints': {'left_eye': (78, 149), 'right_eye': (91, 147), 'nose': (88, 157), 'mouth_left': (80, 164), 'mouth_right': (90, 162)}}]"
92968.0,2230.0,1,"[{'box': [396, 96, 24, 30], 'confidence': 0.9919784069061279, 'keypoints': {'left_eye': (404, 108), 'right_eye': (416, 108), 'nose': (411, 114), 'mouth_left': (405, 120), 'mouth_right': (414, 120)}}]"
