Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
550,00:00:18.352,0.005347871235721703,0.004244548286604362,0.0016355140186915889,0.01016355140186916
551,00:00:18.385,0.006152647975077883,0.010669781931464175,0.0008956386292834891,0.0068925233644859816
552,00:00:18.418,0.008735721703011423,0.013045171339563863,0.0017912772585669781,0.011370716510903427
553,00:00:18.452,0.0030633437175493247,0.0031931464174454827,0.0008956386292834891,0.005101246105919003
554,00:00:18.485,0.0041796469366562825,0.00397196261682243,0.0014018691588785046,0.0071651090342679125
555,00:00:18.518,0.004607995846313603,0.005257009345794392,0.0015965732087227414,0.006970404984423676
556,00:00:18.552,0.01440809968847352,0.014330218068535825,0.0014797507788161994,0.027414330218068536
557,00:00:18.585,0.4379932502596054,0.18894080996884735,0.47059968847352024,0.6544392523364486
558,00:00:18.619,19.550558151609554,7.210747663551402,24.976635514018692,26.464291277258567
559,00:00:18.652,19.22609034267913,6.839992211838006,24.725584112149534,26.112694704049844
560,00:00:18.685,25.582801142263758,10.17768691588785,33.289213395638626,33.2815031152648
561,00:00:18.719,0.0382398753894081,0.0132398753894081,0.03267133956386293,0.06880841121495328
562,00:00:18.752,19.272598650051922,6.25642523364486,25.022819314641744,26.53855140186916
563,00:00:18.785,19.685319314641742,6.342484423676012,24.95342679127726,27.76004672897196
564,00:00:18.819,19.814615784008307,6.2725077881619935,25.38216510903427,27.78917445482866
565,00:00:18.852,28.579335410176537,11.799182242990653,35.39365264797508,38.545171339563865
566,00:00:18.886,0.9023883696780893,0.9001947040498443,0.21460280373831775,1.5923676012461059
567,00:00:18.919,20.79055036344756,7.160397196261682,26.07636292834891,29.134890965732087
568,00:00:18.952,20.69595015576324,7.00708722741433,25.89521028037383,29.185552959501557
569,00:00:18.986,20.49902647975078,6.434190031152648,25.91892523364486,29.14396417445483
570,00:00:19.019,26.606191588785048,9.160903426791277,35.5148753894081,35.142795950155765
571,00:00:19.052,0.021287642782969882,0.02753115264797508,0.006425233644859813,0.029906542056074768
572,00:00:19.086,18.919639148494287,5.483528037383177,25.18345015576324,26.09193925233645
573,00:00:19.119,18.87402647975078,5.259657320872274,25.21522585669782,26.147196261682243
574,00:00:19.152,18.81488836967809,5.349143302180686,24.94688473520249,26.14863707165109
575,00:00:19.186,25.623546209761162,8.327647975077882,34.333995327102805,34.208995327102805
576,00:00:19.219,0.08357995846313603,0.07379283489096573,0.025038940809968848,0.15190809968847352
577,00:00:19.253,18.810345275181724,5.533333333333333,24.66257788161994,26.2351246105919
578,00:00:19.286,18.644029075804777,5.565809968847352,24.260514018691588,26.10576323987539
579,00:00:19.319,18.747196261682245,5.358294392523365,24.52367601246106,26.359618380062305
580,00:00:19.353,25.74697559709242,8.48415109034268,33.917133956386294,34.83964174454829
581,00:00:19.386,2.3302959501557634,2.1317367601246104,1.086253894080997,3.7728971962616824
